fecha,precio_frambuesa,volumen_frambuesa,calidad_frambuesa,precio_aguacate,volumen_aguacate,calidad_aguacate,precio_chile,volumen_chile,calidad_chile,temperatura,humedad,estrategia_broker,precio_fresa,y
2023-02-01,6.572613555165638,17.797394828566148,0.6824479128057426,13.820390707895822,436.621210649271,0.84800374971922,9.606275349166578,353.4229742233182,0.6,26.543559662048516,79.30839315235079,acaparamiento,5.939189193082586,0.0
2023-02-02,6.395123621352033,19.940989237560526,0.682421997090999,4.716454672357663,317.0740424170958,0.8479567662645487,8.786654619736087,366.6224278014093,0.6,26.545282780438583,79.30837444632849,neutral,5.77880454731892,0.0
2023-02-03,6.192344519845188,17.611629026885314,0.6823960738193554,4.303586222663741,271.55303036792156,0.8479097650397228,9.325390390221555,322.4558217200388,0.6,26.54700589719141,79.30835514647032,neutral,5.595567934038056,0.0
2023-02-04,5.96507812954633,19.241598036146407,0.6823701429915293,8.231558491216195,295.96284809335225,0.8478627460461894,9.944555189707382,381.66691403017745,0.6,26.548729012255837,79.30833525277687,neutral,5.390203952437004,0.0
2023-02-05,5.714223163005148,16.769572346503015,0.6823442046082385,11.289677863717479,207.9146750564007,0.8478157092853976,9.596082844967981,418.8455630418266,0.6,26.550452125580694,79.30831476524871,acaparamiento,4.6941133665312655,0.0
2023-02-06,5.440771612510005,17.489566941759943,0.6823182586701978,14.417583835024734,262.16865252895224,0.847768654758799,9.050692098325607,261.0345732397569,0.6,26.552175237114824,79.30829368388646,liquidacion,4.469478706375135,0.0
2023-02-07,5.145804827308534,19.228223596063312,0.6822923051781219,6.332062433304104,276.5815599213215,0.847721582467847,9.647001157129012,387.954056500727,0.6,26.55389834680706,79.30827200869074,acaparamiento,4.227169736354298,0.0
2023-02-08,4.830489237470981,19.84575643792276,0.6822663441327222,11.42801994901781,270.78251634889494,0.8476744924139972,10.026595374206684,429.88126967971436,0.6,26.555621454606243,79.3082497396622,acaparamiento,3.968144654079819,0.0
2023-02-09,4.496071741306098,19.199367126724102,0.6822403755347113,7.441591734160381,304.9415588823684,0.8476273845987072,8.066107028196319,340.5962850538651,0.6,26.557344560461203,79.3082268768015,liquidacion,3.693427760117293,0.0
2023-02-10,4.143874774569745,18.8722709935655,0.6822143993847988,7.06816125414691,255.71408866099256,0.847580259023437,10.383525954787265,414.52702115788566,0.6,26.559067664320786,79.30820342010931,liquidacion,3.4041054074460986,0.0
2023-02-11,3.775291080964813,18.660954571714825,0.6821884156836934,10.604006475219036,353.85700134940237,0.8475331156896486,9.230730274341578,554.5933741818624,0.6,26.560790766133824,79.30817936958633,liquidacion,3.1013217055357822,0.0
2023-02-12,3.391778204612186,17.318800464741184,0.6821624244321017,9.702811601935775,297.2540668327429,0.8474859545988058,9.801030225224071,361.18645522227456,0.6,26.562513865849155,79.30815472523328,acaparamiento,2.7862739960275396,0.0
2023-02-13,2.9948527262719535,18.18379588513538,0.6821364256307302,4.123104325741855,296.77260124340563,0.8474387757523751,10.41476816538887,394.15973851925276,0.6,26.564236963415613,79.30812948705089,liquidacion,2.4602081179119524,0.0
2023-02-14,2.5860842661075116,18.479392832625294,0.6821104192802833,13.31577829816155,280.6822416852492,0.8473915791518245,8.508373501247165,319.19781375076354,0.6,26.565960058782043,79.30810365503991,acaparamiento,2.124413480926652,0.0
2023-02-15,2.1670892767081886,20.209743118088884,0.6820844053814638,12.831851609006375,305.07671181403003,0.8473443647986245,8.963569630621265,380.10933953168666,0.6,26.567683151897278,79.30807722920112,acaparamiento,1.780217966655797,0.0
2023-02-16,1.7395246509156157,19.396451378849942,0.6820583839349743,5.940400530373501,338.9057020566611,0.8472971326942477,9.265453469594249,398.59667732807753,0.6,26.569406242710155,79.30805020953527,liquidacion,1.4289826774947516,0.0
2023-02-17,1.3050811697313078,16.994963500030618,0.6820323549415145,8.793373492053092,253.4468212111728,0.8472498828401686,8.91130074236366,381.00986378161883,0.6,26.571129331169512,79.30802259604319,liquidacion,1.0720965542448613,0.0
2023-02-18,0.8654768162153962,19.374387750513044,0.6820063184017843,9.131543068497304,264.0006718217742,0.847202615237864,10.86494077514559,300.5370275067306,0.6,26.572852417224187,79.30799438872567,acaparamiento,0.7109708836227954,0.0
2023-02-19,0.42244998181626836,18.56604097384078,0.6819802743164797,8.349010730829738,281.896047484268,0.8471553298888127,8.860238871120744,381.77311824448174,0.6,26.57457550082302,79.30796558758361,liquidacion,0.3470337174041603,0.0
2023-02-20,-0.022247408003631463,18.233446441129498,0.6819542226862995,6.114997633575163,229.26638772146055,0.8471080267944959,9.07279333201938,464.9821785075532,0.6,26.57629858191484,79.30793619261779,liquidacion,-0.01827577472938591,0.0
2023-02-21,-0.4668568216615279,19.702551238567242,0.6819281635119364,5.836757492305325,255.85900486228385,0.8470607059563964,9.631964224937477,397.82570848520356,0.6,26.5780216604485,79.30790620382913,liquidacion,-0.38351299630817504,0.0
2023-02-22,-0.9096200754715816,20.180682472588806,0.6819020967940853,7.480377506622485,273.181030087609,0.8470133673759994,8.622651399620445,431.83934717352207,0.6,26.579744736372824,79.30787562121851,liquidacion,-0.7472336366525073,0.0
2023-02-23,-1.3487862862864144,20.06710510023201,0.6818760225334382,11.85134302854857,341.3854952530747,0.8469660110547925,9.187664365411948,352.39606089090336,0.6,26.581467809636656,79.30784444478684,acaparamiento,-1.107999382320487,0.0
2023-02-24,-1.782618795269068,18.04884053530016,0.6818499407306854,9.307987882255615,310.4868461692597,0.846918636994265,9.718054388349286,417.7868900637362,0.6,26.583190880188834,79.30781267453504,liquidacion,-1.4643836048401204,0.0
2023-02-25,-2.2094020354156725,18.65314915047326,0.6818238513865176,6.552402729861726,307.0024470084567,0.8468712451959083,9.23320090131889,386.6037284245506,0.6,26.584913947978194,79.30778031046405,neutral,-1.8149770022338116,0.0
2023-02-26,-2.6274483156716415,19.38339431774559,0.6817977545016224,10.16039429975372,340.19516100580415,0.8468238356612161,9.40886550938347,305.0945568723834,0.6,26.586637012953577,79.30774735257484,acaparamiento,-2.1583931720262077,0.0
2023-02-27,-3.035104494813927,20.117978197696043,0.681771650076686,2.5303099619461573,290.28619603631034,0.8467764083916842,9.091532875153653,389.20456473596386,0.6,26.58836007506382,79.30771380086838,neutral,-2.493274093697195,0.0
2023-02-28,-3.4307585187078664,18.459700868290053,0.6817455381123947,11.74379992884117,316.9406037083194,0.8467289633888107,8.413294938972987,302.3921624737719,0.6,26.59008313425776,79.30767965534568,neutral,-2.8182954989000124,0.0
2023-03-01,-3.812845795087351,18.79441101251711,0.6817194186094324,3.8735312018417503,292.0080877025622,0.846681500654095,9.721222858113574,326.16661874668347,0.6,26.59180619048424,79.30764491600773,neutral,-3.1321721082082177,0.0
2023-03-02,-4.17985538064965,17.744943121847168,0.6816932915684814,6.573566597736246,310.62024231142925,0.8466340201890398,10.88205715688223,380.64451498457817,0.6,26.593529243692096,79.30760958285559,neutral,-3.4336627136831126,0.0
2023-03-03,-4.5303359559983205,17.642592186879195,0.6816671569902233,4.9150300072105235,267.78878890084985,0.846586521995149,9.492009225904194,387.79481106562025,0.6,26.595252293830164,79.3075736558903,neutral,-3.7215750871628597,0.0
2023-03-04,-4.86290156480664,19.932649921791565,0.6816410148753388,4.595652013957998,174.05649206319353,0.8465390060739293,9.647804945463166,289.3038353289196,0.6,26.596975340847283,79.3075371351129,acaparamiento,-3.9947706948637576,0.0
2023-03-05,-5.176237094506323,20.552586862574785,0.6816148652245049,11.799333485656652,290.4343183141349,0.8464914724268886,10.00934795601475,437.93498922703503,0.6,26.598698384692298,79.30750002052451,neutral,-4.25216919965,0.0
2023-03-06,-5.469103476828481,18.92448443695213,0.6815887080384003,6.313596789616522,369.0628543284918,0.8464439210555378,8.577186067106098,405.99999198763277,0.6,26.600421425314043,79.30746231212622,acaparamiento,-4.492752733167985,0.0
2023-03-07,-5.740342587631544,20.150706224505022,0.6815625433177004,8.631147914023124,343.9866087220982,0.8463963519613894,10.837259426732194,321.40610331329407,0.6,26.602144462661357,79.30742400991915,acaparamiento,-4.715569920951236,0.0
2023-03-08,-5.988881826640012,19.41904653461852,0.6815363710630794,7.421043999973305,345.96396133679605,0.8463487651459585,9.630407598079062,266.22270655687055,0.6,26.60386749668308,79.30738511390443,acaparamiento,-4.919739644578829,0.0
2023-03-09,-6.213738358983795,18.271447690769122,0.6815101912752112,9.075134113026266,359.6346472748312,0.8463011606107615,10.777163955034965,358.49891239922255,0.6,26.60559052732805,79.30734562408323,acaparamiento,-5.104454526010189,0.0
2023-03-10,-6.414023001765103,19.418977946048887,0.6814840039547673,7.78245092206473,301.68591162851595,0.8462535383573179,8.946949593716651,338.5526614069873,0.6,26.60731355454511,79.3073055404567,neutral,-5.2689841203175,0.0
2023-03-11,-6.588943740283737,20.76045138608338,0.6814578091024178,4.6168835772532,307.17180397300285,0.8462058983871485,10.93625975239816,375.5964604034192,0.6,26.6090365782831,79.30726486302605,neutral,-5.412677804190361,0.0
2023-03-12,-6.73780886001605,18.966350760059196,0.681431606718833,11.078127070388955,266.01459749639326,0.8461582407017767,10.074496684620042,344.0406162651545,0.6,26.61075959849085,79.30722359179246,acaparamiento,-5.534967348790195,0.0
2023-03-13,-6.8600296819623106,20.790988956391317,0.6814053968046786,6.251496490871332,281.2429964560601,0.8461105653027277,9.899920250070883,235.08992332075718,0.6,26.612482615117212,79.30718172675721,neutral,-5.635369166780212,0.0
2023-03-14,-6.9551228905457085,16.020888514003243,0.6813791793606222,4.156665467807662,328.29977622129735,0.8460628721915291,9.654462134357898,342.3689085620419,0.6,26.614205628111016,79.3071392679215,neutral,-5.713486224645155,0.0
2023-03-15,-7.022712444857464,19.94446953133584,0.6813529543873292,6.41129731681282,357.99815471017865,0.8460151613697103,9.294690410155972,347.8502889388357,0.6,26.61592863742111,79.30709621528659,neutral,-5.769009612738708,0.0
2023-03-16,-7.062531065690086,19.106837077599426,0.6813267218854628,13.447145478520886,290.1586111894719,0.8459674328388032,10.417471949784568,410.0851121794796,0.6,26.61765164299633,79.30705256885376,acaparamiento,-5.801719766849832,0.0
2023-03-17,-7.074421292478439,18.666837783510886,0.6813004818556849,10.474853403619715,274.4647477175251,0.8459196866003413,9.583557852624429,321.8386859596211,0.6,26.619374644785513,79.30700832862433,neutral,-5.811487336457481,0.0
2023-03-18,-7.058336105968952,19.112416191297697,0.6812742342986567,6.61028739821281,297.2246249989282,0.8458719226558609,8.118896398576023,479.3256265083195,0.6,26.621097642737503,79.3069634945996,neutral,-5.7982736962401775,0.0
2023-03-19,-7.014339114154699,16.742083086175587,0.6812479792150378,6.608864297679824,327.5575613847688,0.8458241410068998,8.680508231959452,241.4385203949159,0.6,26.622820636801137,79.3069180667809,acaparamiento,-5.7621310988177425,0.0
2023-03-20,-6.942604300741057,18.757588439224314,0.6812217166054864,6.679453360979633,224.28060983935268,0.845776341654998,9.340657326423681,454.9753360694063,0.6,26.624543626925263,79.30687204516957,neutral,-5.703202468121157,0.0
2023-03-21,-6.84341533713663,19.41522546518297,0.681195446470659,16.777395378811782,181.2367974140235,0.845728524601698,9.712363314661467,353.2370736275586,0.6,26.626266613058714,79.30682542976699,acaparamiento,-5.621720834207675,0.0
2023-03-22,-6.717164460690129,20.693019086724398,0.6811691688112118,8.751645020289333,269.39048214463577,0.8456806898485439,9.436161180720333,425.0543744717394,0.6,26.627989595150336,79.30677822057453,neutral,-5.5180084117561625,0.0
2023-03-23,-6.5643509236091555,18.417494568702534,0.6811428836277978,8.914968283583663,235.54527303499168,0.8456328373970824,10.432602855311902,373.38748673076356,0.6,26.629712573148964,79.30673041759361,acaparamiento,-5.392475325886714,0.0
2023-03-24,-6.38557901869458,18.086742651804563,0.681116590921071,11.226103961188455,271.5288280653924,0.8455849672488619,8.129107257964751,443.60467070597554,0.6,26.631435547003445,79.30668202082563,acaparamiento,-5.245617990343235,0.0
2023-03-25,-6.181555689697598,18.436525070734564,0.6810902906916821,8.28399382104236,289.72565945249306,0.8455370794054333,9.585995496370469,342.4341709526599,0.6,26.633158516662615,79.30663303027204,acaparamiento,-5.078017144452352,0.0
2023-03-26,-5.9530877357492065,20.05218925566622,0.6810639829402809,6.842650839802901,274.29817840661576,0.8454891738683492,8.214722159049094,295.30760786856854,0.6,26.634881482075315,79.3065834459343,neutral,-4.8903355566214035,0.0
2023-03-27,-5.701078620917029,19.38350984730655,0.6810376676675164,7.009499340872083,370.5354910659017,0.8454412506391645,10.062264984499912,462.2197730660061,0.6,26.636604443190393,79.30653326781386,liquidacion,-4.683315403456907,0.0
2023-03-28,-5.4265249015059345,18.404909690549413,0.6810113448740356,7.353577766879817,313.68514870378584,0.8453933097194365,9.408081583857504,360.5809993651411,0.6,26.638327399956683,79.30648249591223,liquidacion,-4.457775334867652,0.0
2023-03-29,-5.130512285230429,19.594063936880023,0.6809850145604847,7.4514283594356545,312.35715077138343,0.8453453511107241,9.796511010561744,382.780021345393,0.6,26.64005035232303,79.30643113023092,liquidacion,-4.214607236758234,0.0
2023-03-30,-4.814211337842734,19.119710209409103,0.680958676727508,9.995410655172613,328.6033139083645,0.8452973748145883,8.855293746328996,449.91219232078004,0.6,26.641773300238277,79.30637917077144,acaparamiento,-3.954772704114913,0.0
2023-03-31,-4.478872854194299,20.113399832112897,0.680932331375749,7.711253519835314,239.66943821288802,0.845249380832593,10.482392629710999,299.724709569307,0.6,26.643496243651263,79.30632661753533,liquidacion,-3.679299238430629,0.0
2023-04-01,-4.12582291203578,18.20890675536677,0.6809059785058492,10.015005886495969,349.65431345573245,0.8452013691663035,10.288089146941594,407.5560358957819,0.6,26.64521918251083,79.30627347052418,acaparamiento,-3.3892761845063863,0.0
2023-04-02,-3.7564576281148776,18.63581517447247,0.6808796181184495,7.328514461566157,293.35172925474797,0.8451533398172872,9.92372219947703,329.0147532262818,0.6,26.64694211676582,79.30621972973952,liquidacion,-3.0858504226966423,0.0
2023-04-03,-3.3722376373087544,18.562449465952614,0.6808532502141889,7.791092850621402,331.0357544328774,0.8451052927871139,9.382161401973278,359.34272283371524,0.6,26.64866504636508,79.30616539518299,liquidacion,-2.7702218336334474,0.0
2023-04-04,-2.9746823166230567,17.341148458301333,0.6808268747937046,3.509569541689674,243.04635053474328,0.8450572280773554,9.920843751385453,372.8890596884322,0.6,26.650387971257445,79.30611046685618,liquidacion,-2.443638553363916,0.0
2023-04-05,-2.5653637768984052,19.347235353390516,0.6808004918576336,10.747675637306195,218.70898066424218,0.8450091456895857,8.965382699014254,268.6982999042489,0.6,26.65211089139176,79.30605494476073,acaparamiento,-2.1073920376642956,0.0
2023-04-06,-2.145900645983745,19.307363985900153,0.6807741014066103,8.635559364256437,338.47588362684684,0.8449610456253807,10.138453829026378,316.49581521680363,0.6,26.65383380671687,79.3059988288983,liquidacion,-1.7628119550484729,0.0
2023-04-07,-1.717951667960816,19.015693053975838,0.680747703441269,11.090512629412535,316.1797945168241,0.8449129278863184,10.792133128375427,457.6193877055098,0.6,26.65555671718162,79.30594211927053,acaparamiento,-1.4112609286663738,0.0
2023-04-08,-1.2832091437310738,18.742537118851242,0.6807212979622418,2.4860853043823083,251.6161675099887,0.8448647924739795,10.311506357574519,426.8172557732514,0.6,26.657279622734848,79.30588481587911,liquidacion,-1.0541291478849697,0.0
2023-04-09,-0.8433922389040585,17.396546542160987,0.6806948849701593,16.857985935434215,253.25044296068123,0.8448166393899459,8.949374690184358,363.9496268854521,0.6,26.659002523325398,79.30582691872576,acaparamiento,-0.6928288708602375,0.0
2023-04-10,-0.40024018545074164,18.530636257046524,0.6806684644656519,7.165683223253914,354.0015427419161,0.8447684686358025,9.751751935188603,384.2088741141473,0.6,26.66072541890211,79.30576842781217,liquidacion,-0.3287888398392932,0.0
2023-04-11,0.2881357020312112,32.042842169473744,0.6806420364493465,11.570575262267734,237.10044310703364,0.8447202802131354,8.561138696710389,348.6040800615396,0.6,26.662448309413836,79.30570934314011,acaparamiento,0.23669737980066352,1.0
2023-04-12,3.16698576709264,31.141425368863207,0.6806156009218709,5.071397452809776,380.1193854081097,0.8446720741235336,9.91501820487367,457.98450197819045,0.6,26.664171194809413,79.30564966471131,liquidacion,2.601611767137496,1.0
2023-04-13,6.033312159604728,32.399132036004374,0.6805891578838504,9.566454878380815,251.6817117448422,0.8446238503685879,9.820440743846286,354.8250389005143,0.6,26.665894075037684,79.30558939252755,acaparamiento,5.451862044841479,1.0
2023-04-14,8.8757801481228,33.50841489391366,0.6805627073359092,5.045330533224773,329.4005086677251,0.8445756089498911,8.1812831577945,383.4613933406708,0.6,26.667616950047496,79.30552852659062,liquidacion,8.020392054615389,1.0
2023-04-15,11.683149347959992,36.41631966988945,0.6805362492786698,5.950437181260076,280.5651409832261,0.8445273498690383,8.650102714926925,444.03366529056495,0.6,26.669339819787695,79.30546706690232,liquidacion,10.557205861287727,1.0
2023-04-16,14.444318170675547,33.05857659367534,0.6805097837127535,15.768231354305424,327.6199968664021,0.8444790731276266,9.26941793321822,316.59292015707996,0.6,26.67106268420712,79.3054050134645,acaparamiento,13.052271772969114,1.0
2023-04-17,17.14836772470127,33.22153321903192,0.6804833106387803,7.027312826088065,269.67993208235663,0.8444307787272552,9.256499845551662,471.3822537863952,0.6,26.672785543254616,79.30534236627898,acaparamiento,15.495723187544884,1.0
2023-04-18,19.784604993502807,32.57038276294887,0.6804568300573696,8.219734281380413,288.9353050290776,0.8443824666695255,8.617696766420261,266.69468791322333,0.6,26.67450839687903,79.30527912534761,neutral,17.877897609615108,1.0
2023-04-19,22.342605120530433,28.95226830440822,0.6804303419691375,10.560988654113624,299.2214227440829,0.844334136956041,9.772930283761925,476.0768283232718,0.6,26.676231245029207,79.3052152906723,acaparamiento,20.189374860305758,0.0
2023-04-20,3.831566684967668,18.980973458877834,0.6804038463747014,9.14694516018073,246.5431954748103,0.8442857895884073,9.66774154315453,343.4072611585101,0.6,26.677954087653987,79.3051508622549,acaparamiento,3.1475509229506122,0.0
2023-04-21,4.197783768370246,19.079964449633206,0.6803773432746744,8.011325309272568,334.5639490450119,0.8442374245682319,9.334477562758007,352.0192663665925,0.6,26.67967692470222,79.30508584009738,liquidacion,3.4483905046774255,0.0
2023-04-22,4.547400944727421,21.819500751608576,0.6803508326696711,8.699430797260261,271.23369210838626,0.8441890418971247,8.930952338789401,242.87170607776062,0.6,26.68139975612275,79.30502022420161,acaparamiento,3.7355936141625734,0.0
2023-04-23,4.879035671976715,18.792215976261154,0.6803243145603021,19.030470135329978,285.605339108861,0.8441406415766978,10.293752012506832,337.96621161598887,0.6,26.68312258186442,79.30495401456959,acaparamiento,4.008024522368155,0.0
2023-04-24,5.19137651867021,19.355374178766557,0.6802977889471783,7.396607220569637,246.93364903859737,0.844092223608565,10.797174006868012,299.20449886722076,0.6,26.68484540187608,79.30488721120327,liquidacion,4.2646059161208205,0.0
2023-04-25,5.4831883499587395,18.972141523092127,0.6802712558309091,8.169325044029193,167.7491003144639,0.8440437879943423,9.124358902466195,327.8385684482445,0.6,26.68656821610657,79.30481981410462,neutral,4.504323158288007,0.0
2023-04-26,5.7533172118652995,17.679522709371923,0.680244715212102,11.320698476263576,287.4987057041628,0.8439953347356483,9.032475093381368,359.00205002876044,0.6,26.688291024504736,79.30475182327565,acaparamiento,4.72622830010515,0.0
2023-04-27,6.000694894533119,20.314736412156563,0.6802181670913634,11.561963155149328,418.98134414335203,0.8439468638341029,9.851877446187512,431.5613567917458,0.6,26.69001382701943,79.30468323871838,acaparamiento,5.422388212766115,0.0
2023-04-28,6.224343156403328,19.86922479186973,0.6801916114692987,11.929753562996607,336.7654395318026,0.8438983752913289,9.214949580960399,381.8553828571027,0.6,26.691736623599493,79.30461406043484,neutral,5.624482756862245,0.0
2023-04-29,6.423377592617849,19.913900284876313,0.680165048346511,9.664946476832913,296.16893146208207,0.8438498691089507,9.374877514460454,388.486039701051,0.6,26.693459414193775,79.3045442884271,acaparamiento,5.804335590547792,0.0
2023-04-30,6.597011132350189,17.975524897061682,0.6801384777236031,4.876055095647573,283.8642514140719,0.8438013452885952,10.046404445109209,295.51307633387074,0.6,26.695182198751116,79.30447392269721,neutral,5.961235495597664,0.0
2023-05-01,6.744557151234124,20.61151483991225,0.6801118996011754,14.161192963980085,298.27342353126176,0.8437528038318908,8.155869166178451,309.74299553110234,0.6,26.69690497722037,79.30440296324728,acaparamiento,6.094562019891658,0.0
2023-05-02,6.865432186582304,17.414321843413223,0.6800853139798282,4.8699721675011,324.76706892054915,0.8437042447404687,10.514492700469614,487.27992226592124,0.6,26.69862774955038,79.3043314100794,neutral,6.203787930958521,0.0
2023-05-03,6.95915824465765,19.681551871110923,0.6800587208601591,8.49530874869297,237.50516409587541,0.8436556680159617,9.532663471158202,319.3870498386568,0.6,26.700350515689994,79.3042592631957,neutral,6.2884813008880265,0.0
